,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
MCO,-15.573307590785124,0.5029461117134991,-30.9641673890828,VNT,0.06523649355758455,Moody's Corp,Financials,Financial Exchanges & Data,MCO,VNT,HFC,ATO,FTI,FRT,OXY,AVB,XRX,SLG,-0.011069311979504922,0.35446232359845237,0.22635447854499724,0.22328434405022735,0.01985641392824028,0.2849199183779724,0.0043427437777591995,0.02497495534172745,0.0050042215334261285,0.04617487587081243,0.07873814330391353,0.08634990527092387,0.19358919567957494,0.6226696380302308,0.01004312050512937,0.22481368847633354,0.009276085086397521,0.04092614642589612,0.22965763207276474,0.13770937420915969,0.25795484164323623,0.025513455101198203,0.02003176135547032,0.044073895124414404
MS,28.9654260281591,0.5699683849815205,50.81935558425441,CLX,0.12379303573539056,Morgan Stanley,Financials,Investment Banking & Brokerage,MS,CPB,INCY,EVRG,HII,EQR,DLR,NI,KR,IFF,0.019764743599178458,0.258893100337065,0.07432225366427946,0.2204858587349348,0.2503118170032232,0.01168364944244286,0.027373671408147424,0.01053975072221458,0.037597167242266576,0.09421365217521385,0.2653109300497717,0.008161249557505702,0.05939062046771991,0.3120066757789612,0.26233472564472354,0.04580881241839385,0.02005685080109697,0.01811316389617498,0.07432550010061116,0.04855542781077615,0.031561004138638916,0.012313707624518853,0.32000034895106494,0.16693045861400058
MOS,63.9939084209068,0.8043011378408359,79.5646125687449,CTXS,-0.02196492365570224,The Mosaic Company,Materials,Fertilizers & Agricultural Chemicals,MOS,ATO,CLX,GIS,HII,DLR,IFF,DXCM,CNC,NOC,-0.02312906739444568,0.2659603699587472,0.036378646455929885,0.14636146645968906,0.2964624807498165,0.2205290841777465,0.09150892462889594,0.012852490131795572,0.013388656298144374,0.06381800381941337,0.0061468793143199885,0.11255336796424877,0.08313225675809419,0.3562273067436559,0.24085711463824727,0.01427020089730814,0.19283309476456237,0.020679852737531097,0.011826612540906223,0.01090529755765312,0.23645228725179032,0.04121834239021918,0.10280027022606335,0.12815692699571887
MSI,5.0129420661294555,0.4410609209899995,11.365645486971442,DPZ,0.1653193176369431,Motorola Solutions Inc.,Information Technology,Communications Equipment,MSI,NFLX,K,EQIX,CCI,EA,EBAY,CAG,BAX,ATVI,-0.01626533071072018,0.2549855322232282,0.0011824013234884704,0.0514899045944803,0.18754218175111326,0.013916883980487136,0.00856495111668286,0.14727842704784527,0.18942144521879467,0.24948723654809415,0.12392507399296405,0.027191494426049963,0.016388268930564248,0.29347118735845473,0.26693661564869603,0.023716512784116933,0.04743356230452164,0.03008312206520351,0.04614411962313366,0.053434876185127975,0.2330773019563269,0.0245374456450905,0.20852549012138472,0.06611095366639805
MSCI,-20.720897737442762,0.5237266068868455,-39.56434037333461,VNT,0.002877009875352608,MSCI Inc,Financials,Financial Exchanges & Data,MSCI,SRE,EIX,PPL,HPE,VRTX,BSX,D,AMT,MTB,-0.03431493440067357,0.3656586266214418,0.13441012830109578,0.004566977774597596,0.03024445811085269,0.0360403334687236,0.04372766654010113,0.24655534526128506,0.19410413099169724,0.22150491781914533,0.08501988247069969,0.003826159261801919,0.05545982252832156,0.45430970436716345,0.0675483248782212,0.07886333105205132,0.05016211185575778,0.1096522440118335,0.2825727408811791,0.05799632830568676,0.00830352273338704,0.012195776392807178,0.021116123218762325,0.3115894966703139
NDAQ,17.68494613730448,0.42278292324253386,41.82984970554102,VNT,0.07539013181533329,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,NDAQ,NCLH,SPG,UAL,PSX,RTX,VLO,OMC,OKE,EOG,0.07307695825014687,0.4859012554700815,0.40494424657926875,0.037790113950783036,0.026206525727283696,0.00036090159592776894,0.06943566875890356,0.22644428191599836,0.0010508025853971802,0.05481757875751905,0.10209846765420616,0.0768514124747124,0.14217858701787592,0.6627164634180227,0.0786230670136639,0.006596437374999386,0.20808423920224098,0.02743818568466571,0.03648675969590821,0.012450748902464929,0.11939408769397916,0.0830484233188347,0.11035502996470851,0.31752302114853437
NTAP,0.332402332194337,0.5212356256316476,0.6377199021872743,VNT,0.05700311627829282,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",NTAP,INTC,CCI,NOC,PRGO,IFF,EQIX,K,NEM,AKAM,-0.0004836057996282575,0.2785963097712234,0.06791946151953211,0.03268421879881233,0.032660254518541335,0.16110068869557745,0.009644539062011579,0.06415405226433596,0.007928043952329789,0.3016694295695498,0.1384626954842536,0.18377661613505614,0.07232082395084662,0.31962697684631486,0.0010272615023350737,0.23844422411785315,0.019145614291023866,0.10532610250929711,0.091131963412739,0.20972140761463617,0.0185866049067814,0.024601269238895964,0.19156931764815405,0.10044623475828425
NFLX,-18.433412496670158,0.46335172052401374,-39.78276475551541,AAL,-0.032126101076077315,Netflix Inc.,Communication Services,Movies & Entertainment,NFLX,CI,HES,ZION,BDX,IBM,MSI,CMS,D,BK,-0.010550478186370052,0.3036125600887235,0.20353568681887102,0.03727329767480375,0.006940840701321008,0.004800468809484704,0.24286270612347202,0.0571387257855795,0.04504318102130193,0.2156881183059357,0.10806348735056676,0.07865348740866371,0.11360473093433829,0.4814988091804613,0.04531689079116807,0.11121873437465202,0.25275275128660574,0.2360928702512646,0.015712496977705555,0.04953326568723381,0.022204418401268036,0.051391177251006066,0.02171932537948927,0.19405806959960686
NWL,37.329252763139976,0.5710502078013608,65.36947584147437,ATVI,0.10936226871877157,Newell Brands,Consumer Discretionary,Housewares & Specialties,NWL,DLR,ATO,EVRG,NOC,HII,IFF,CBOE,DXCM,CLX,0.001847799887249488,0.2819627039663326,0.047561001754648585,0.09706193728090187,0.07436325771880521,0.02045824679596124,0.029880315292360977,0.07279781459684372,0.11010420724554751,0.1999517619905882,0.038067222097239936,0.3097542352271028,0.04896059482721929,0.32556271576832413,0.24082498771360794,0.0972726027452969,0.039915046308301776,0.001912114683607408,0.003347667888258954,0.07447707772700819,0.2577755700817169,0.05060531572392218,0.02785021195214324,0.20601940517613662
NEM,14.359669713074119,0.46215850445198065,31.070876278911193,HFC,-0.06008262582058918,Newmont Corporation,Materials,Gold,NEM,MO,HSY,DRI,WAB,WEC,DFS,HAS,IFF,BRK-B,0.020825210349662948,0.30477121588403705,0.15690424284684232,0.22942903531984976,0.0938460500104419,0.015581865773643715,0.005639010138718741,0.09955141289187709,0.0005350463451783525,0.11940666142008649,0.08325245131311862,0.19585422394024304,0.08344525514844676,0.41145141580979816,0.12935305600497865,0.013740365061208694,0.016918120017645526,0.11390106000857239,0.3054864635946389,0.02503676721831854,0.027645972366693583,0.021118446927113024,0.24366270520089905,0.10313704359993169
NWSA,10.016711856077388,0.49396979835975535,20.277984381511263,VNT,0.14725325093863803,News Corp. Class A,Communication Services,Publishing,NWSA,CPB,HFC,SBAC,T,KMI,VNO,BDX,WFC,REGN,0.02033520664732879,0.28364576395860613,0.12196213800375776,0.19166331563423733,0.009780257003297009,0.10084589428494882,0.16101512268597298,0.035307016848128675,0.04961835811545816,0.15568632055333692,0.0006989472424023538,0.17342262962845986,0.10754940789992112,0.4347101496205817,0.013372174115602728,0.006570906567928429,0.1793683447276925,0.005368021074470337,0.14711495765100957,0.23991856645382703,0.0027740658538672066,0.06967586460277944,0.2256893409842986,0.11014775796852418
NWS,7.878439104059165,0.504859989060114,15.605196044008698,VNT,0.10388968507354546,News Corp. Class B,Communication Services,Publishing,NWS,HFC,CPB,SBAC,EQR,IFF,CBOE,NOC,DLR,WBA,0.02184199441403939,0.28734714951567775,0.09824355507640618,0.007105578981769864,0.3217421364640849,0.08783566081665199,0.007304760419567075,0.12456129979192754,0.09790454134585845,0.15120286127168922,0.006722716171884708,0.09737688966016012,0.10852240208702071,0.3533370937688097,0.043631736684565194,0.09141282315889318,0.15348812324725405,0.02161447676146079,0.02982699223910881,0.011771917412458893,0.18789269815814955,0.020339335326489207,0.028043582358234988,0.41197831465338514
NEE,17.433561720712753,0.4218442380251887,41.327011605814036,MRO,0.2059513189327249,NextEra Energy,Utilities,Multi-Utilities,NEE,COG,CME,AVB,NOV,EOG,UDR,FRT,FTI,LHX,0.07940686717922035,0.37695908098030306,0.2466387438391,0.22242385777828935,0.12873042595113848,0.027062019307999324,0.010475771377621103,0.015119822607045206,0.09766112743731992,0.044851688914430504,0.008598550238068426,0.19843799254898778,0.17033042211352226,0.4947525725435308,0.11094614870236678,0.2235377348317625,0.07701297507086749,0.02023658973270961,0.012179699138063068,0.14393875468642325,0.04955117207885016,0.035519337292889065,0.24037979534404422,0.08669779312202379
NLSN,17.968374936288445,0.5800045879258019,30.979711730464935,DPZ,0.04668333035949844,Nielsen Holdings,Industrials,Research & Consulting Services,NLSN,NVDA,TSCO,SPGI,KMB,WST,WMT,K,CHD,BIO,0.014648183305995245,0.26178765005279236,0.012067646827518293,0.008500688696175405,0.23367775674810615,0.039990387916960794,0.0669235579577459,0.08197856955184014,0.17694834522076425,0.24452439877899898,0.12551051563463175,0.009878132667258292,0.04750725556629606,0.30506876384254517,0.08664122926044507,0.05494159602532895,0.28516815312363275,0.01066360374479043,0.04261592563523472,0.09539194937635288,0.13264278072843771,0.0008607506673372433,0.05287962154430589,0.2381943898941345
NKE,-0.3004138111939725,0.4155663285212092,-0.7229021953318344,KR,0.08965212734218997,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NKE,REG,COG,EOG,CVX,CCL,CPB,INCY,FTI,LHX,0.03442106015846497,0.32070213198169745,0.19042740860389618,0.0437105544078283,0.01789184842952223,0.04631201662039682,0.011966388131362962,0.0214127281101612,0.20186752370298036,0.1959328068441665,0.04020302131677982,0.23027570383290571,0.1981899993410433,0.5447624981834628,0.04452883527868069,0.014907539274588755,0.2614522723820534,0.2399651345160529,0.08348637315493908,0.022662707251196904,0.011782678192166418,0.04667871052198195,0.24049427647052507,0.03404147295781494
NI,-11.769833245019374,0.45382294353448,-25.934857222848056,VNT,0.11527597947774541,NiSource Inc.,Utilities,Multi-Utilities,NI,ECL,NUE,SBUX,VZ,INFO,KMB,CE,IP,CPB,-0.024037939947133095,0.26719219122239524,0.021436988696692433,0.0563320855542948,0.04631132750904918,0.07189652311536517,0.27079246181895433,0.07535711420716092,0.2681403380349082,0.03128868234649078,0.0013962252377945834,0.15704825347928952,0.015911414220965737,0.37093517802469406,0.0476473849313369,0.04271694302412623,0.23427691255681607,0.0328404035447708,0.14985088788891823,0.02191367443009269,0.05933382191102479,0.23293407272169023,0.10149736306712413,0.07698853592410004
NSC,15.624348791475729,0.4809122140065484,32.488983095910676,KR,0.1737238368868816,Norfolk Southern Corp.,Industrials,Railroads,NSC,NOC,CPB,IFF,T,HFC,ED,AMT,INCY,NI,0.011577429143965642,0.2803536113010679,0.029321358571183155,0.12545552249782752,0.20509962004343904,0.07461871918911252,0.1261679703808149,5.132470436410656e-05,0.10718486427047916,0.03041418664866434,0.2695623046581051,0.032124129036010314,0.06709256598144471,0.37273175219394616,0.11990385326546363,0.036522661208537234,0.04223945095440563,0.23763625879309644,0.04391128606772629,0.20379555115677683,0.005324233629304173,0.047125335421227245,0.22660270548209466,0.036938664021367855
NTRS,17.581069075263912,0.5268339109890515,33.37117962330499,CLX,0.048617479093089465,Northern Trust Corp.,Financials,Asset Management & Custody Banks,NTRS,HRL,EQIX,AKAM,AMT,NFLX,AMGN,EBAY,MKTX,CPB,-0.007981593825128003,0.2626734726556338,0.059237389289164014,0.17784178295012745,0.012434037200060801,0.12598897793265773,0.004325300861086254,0.15155434260712436,0.00799300943343004,0.2264531609989457,0.023470769557553433,0.2107012291698503,0.03490191401381081,0.2893954185357218,0.17239663021432988,0.012833469292559877,0.04325643970660422,0.007559916770832346,0.018839017445634022,0.01620778300908692,0.14162199123356875,0.3290912887619016,0.02905733293608914,0.22913613062939317
NOC,-1.3947330337859554,0.3942486049013883,-3.537699351237562,VNT,0.0974792230391147,Northrop Grumman,Industrials,Aerospace & Defense,NOC,NSC,SCHW,AES,DIS,DFS,AAP,ROP,NUE,SNA,-0.005858378765588393,0.36566512807401985,0.3122823882505489,0.04287080784090525,0.04557228559426049,0.00914251514127101,0.1733659503692359,0.0071308060496149935,0.03435826819013898,0.23145574705113905,0.054181343895384086,0.0896398876175014,0.09686276910513278,0.45957150607625336,0.013873803973764214,0.10448330090769489,0.25662645103862236,0.2608024908823094,0.04723522532187695,0.02824954177313826,0.024146111048283212,0.008708360613721553,0.22293312195343692,0.03294159248715226
NLOK,-5.293557742040739,0.3736655718979682,-14.166565346529113,VNT,0.0783141443310535,NortonLifeLock,Information Technology,Application Software,NLOK,WEC,BAX,SYF,HES,TXT,HAS,F,IT,HPQ,0.01586002727840547,0.3264158386171397,0.14300456102623707,0.1895471874596566,0.24742766661402063,0.000850915028462504,1.8056884985655614e-05,0.01199423727787113,0.1354005108674029,0.10778319229818152,0.09737339955052506,0.06660027299265699,0.12173035362806285,0.5307552047413189,0.0035196431988083754,0.07636766030790758,0.016945957028720694,0.006163439162899954,0.31360509031994704,0.13109290273034543,0.11109661712307727,0.2960916476125155,0.0020947991577396886,0.043022243358038774
NCLH,9.732596925261017,1.3404720731922573,7.260574181216172,GIS,-0.15769382853387917,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",NCLH,NDAQ,JBHT,HD,MTD,CRM,IPGP,FTNT,KMB,CHTR,0.0043014524196809106,0.29976266869530144,0.01849311845836738,0.07266444377989595,0.05975534909846836,0.08823080646578543,0.09984786934621973,0.033323883830882514,0.017436564401796174,0.07861667735189436,0.4690087098255247,0.06262257744116549,0.07194224954846197,0.35216820445867436,0.01330394339893352,0.22212487992041027,0.21505147610024747,0.011676213698243744,0.21327559225821918,0.007855585345743066,0.2331850081695352,0.006310315291790749,0.02725483311768806,0.04996215269918869
NOV,33.503281389916815,0.8874066715097734,37.75414639707025,CLX,-0.015339557396942078,NOV Inc.,Energy,Oil & Gas Equipment & Services,NOV,FBHS,ZBRA,ITW,PKG,LB,FCX,XEL,BLK,AZO,0.027852904130835042,0.3748198092066642,0.05139267219922179,0.019287344885827253,0.012390378727363757,0.07280636700683067,0.24487399241878707,0.028024062573417278,0.0029322539649809685,0.24500906244622325,0.11163176074660693,0.21165210503074106,0.12810700840474318,0.5082269502695584,0.016535597937089017,0.006219870057998006,0.048029128162674045,0.061336870532133096,0.024582619487010536,0.1863726643766484,0.28018193883945836,0.0026979085524118864,0.09550188564267578,0.27854151641190095
NRG,17.909470679504768,0.4838035873781516,37.018060937829155,CLX,0.08675564773082728,NRG Energy,Utilities,Independent Power Producers & Energy Traders,NRG,BIIB,SBAC,DPZ,CLX,SJM,DLR,HRL,CTXS,ED,-0.012685429536822973,0.24148822631939976,0.11674846688524113,0.0365923144758023,0.028875200265621917,0.19698598321694938,0.15229136374332058,0.1885010265374745,0.004263261981711197,0.17183363777615646,0.07081737967445627,0.03309136544326616,0.04145492640018035,0.32750914996445446,0.23709826719999194,0.2644180125141733,0.039704479881771955,0.06796053475849897,0.08389228268868917,0.0956072110322684,0.10067332814541402,0.008447880010075742,0.0865740130320406,0.01562399073707598
NUE,16.403467609389654,0.5039345241963713,32.5507914655151,CLX,0.06188738740249081,Nucor Corp.,Materials,Steel,NUE,CBOE,IFF,EQR,CPB,NI,ED,NOC,KR,ATO,0.003998720086182155,0.26291707445321844,0.08410723965090244,0.12109816993811176,0.031014186915500005,0.05025196233812199,0.2178863075522483,0.0005732916135974685,0.16508699874787694,0.034189292756530175,0.26823173279658064,0.02756081769053031,0.0559114100633859,0.3310940329606982,0.32452168654263647,0.06253848054028029,0.26095822794024265,0.07997641681792579,0.04304411713103611,0.007988105244713486,0.016333756409717102,0.01880845106160922,0.1848571323012085,0.0009736260106302123
NVDA,2.781500106653789,0.586769419960754,4.7403631001080955,VNT,0.019416478430506406,Nvidia Corporation,Information Technology,Semiconductors,NVDA,HES,NLSN,AIG,SO,MPC,LVS,LW,RE,IBM,-0.0016270608394754063,0.4109764086698786,0.1293684711565868,0.01396465073915413,0.012602134692049604,0.04351796276277499,0.28629538300512086,0.007111638797193766,0.07519333002681572,0.1401872355911098,0.07867452507408611,0.2130846681551083,0.0980517434729505,0.5845472579421738,0.032759576025760725,0.2676103146134384,0.11951973618842834,0.04879941520252904,0.010381874058375526,0.2583257809366232,0.005900802109090879,0.05937491594714193,0.0318533402190896,0.1654742446995224
NVR,-6.422405170405515,0.607232007024699,-10.576526098935172,CPB,0.07535464309857129,"NVR, Inc.",Consumer Discretionary,Homebuilding,NVR,REGN,CBOE,EQR,EVRG,HFC,IFF,INCY,PRGO,XOM,0.06274557798763811,0.3118833573022406,0.0019257051366201958,0.21290810717883654,0.10689157708504354,0.06616090087912167,0.07486189864071878,0.0031411955784337343,0.16984569342367886,0.22003416219103697,0.07296943065791624,0.07126132922859345,0.09939839724040145,0.3290281723809496,0.022950337230725808,0.11609832796781953,0.09184248106636,0.015525691966617194,0.026027876282146888,0.0033632427914063023,0.22641987341134176,0.2472485265812103,0.015393410492817812,0.23513023220955453
