,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
MTD,0.4069649790947937,0.3942078531444167,1.0323614201204243,VNT,0.04690354716367466,Mettler Toledo,Health Care,Life Sciences Tools & Services,MTD,REGN,NLOK,DXCM,LLY,CLX,NEM,EA,MU,VNT,0.4145588177692216,0.20203769277376643,0.03,0.04,0.21,0.01,0.1,0.2,0.06,0.09,0.03,0.21,0.4927044386006008,0.2147974019529973,0.18,0.07,0.08,0.01,0.07,0.04,0.12,0.07,0.06,0.3
MGM,-0.08494942266881078,0.9300953660722883,-0.09133409945642972,REGN,-0.15467645759751916,MGM Resorts International,Consumer Discretionary,Casinos & Gaming,MGM,EBAY,AMZN,MKTX,ATVI,DG,WST,TSCO,EA,NFLX,0.4203499867532209,0.2662216294132466,0.01,0.16,0.06,0.01,0.09,0.31,0.17,0.09,0.06,0.04,0.4656064634549559,0.276601963519613,0.0,0.12,0.22,0.04,0.07,0.15,0.24,0.01,0.05,0.09
MCHP,0.3458236936085719,0.5948989761332438,0.5813149920955911,CARR,0.13588758507422025,Microchip Technology,Information Technology,Semiconductors,MCHP,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,CHD,EBAY,0.30326837814898433,0.23853136867062988,0.01,0.09,0.27,0.17,0.02,0.02,0.01,0.04,0.19,0.16,0.39588579199681734,0.2631914237754754,0.02,0.02,0.12,0.07,0.12,0.16,0.11,0.14,0.01,0.23
MU,0.38628866328718087,0.5612102881709973,0.6883135812533093,VNT,0.042172123920485985,Micron Technology,Information Technology,Semiconductors,MU,NEM,DXCM,NLOK,CLX,CHD,EBAY,NFLX,AMZN,REGN,0.330744666270401,0.24133674932227028,0.05,0.07,0.02,0.21,0.17,0.14,0.18,0.05,0.04,0.06,0.4151447963017031,0.26684927159331656,0.01,0.12,0.07,0.12,0.07,0.02,0.26,0.03,0.26,0.05
MSFT,0.2961051943270444,0.42498447177456306,0.6967435612191406,VNT,-0.003912358757139689,Microsoft Corp.,Information Technology,Systems Software,MSFT,VNT,MU,KEYS,FFIV,REGN,LLY,SIVB,ANET,AMAT,0.5125571683488346,0.25477710971750955,0.03,0.34,0.12,0.02,0.17,0.15,0.04,0.04,0.06,0.03,0.5317253158167053,0.2573698081041191,0.07,0.36,0.01,0.03,0.18,0.12,0.02,0.03,0.13,0.07
MAA,0.048444339648871224,0.4539812873769895,0.10670999223067684,VNT,0.10731765881248721,Mid-America Apartments,Real Estate,Residential REITs,MAA,WST,TSCO,DG,ABMD,EA,EBAY,BIO,NVDA,ATVI,0.3658108840683068,0.2621901310905352,0.07,0.07,0.0,0.2,0.15,0.24,0.12,0.03,0.0,0.11,0.5364154167044806,0.2967312112490772,0.01,0.28,0.09,0.04,0.24,0.07,0.1,0.04,0.07,0.07
MHK,0.07437041630661785,0.7233124211592603,0.10281921633175277,CLX,-0.045564529193603334,Mohawk Industries,Consumer Discretionary,Home Furnishings,MHK,EA,MKTX,ATVI,TSCO,CHD,WST,LLY,AMZN,EBAY,0.3524193632540488,0.261364489945541,0.08,0.0,0.01,0.17,0.04,0.32,0.11,0.01,0.08,0.17,0.473118754349839,0.2788457902632726,0.03,0.02,0.02,0.11,0.17,0.03,0.19,0.05,0.22,0.16
TAP,0.020287207298735302,0.4503220921943716,0.045050437565427676,DPZ,0.04632932973496072,Molson Coors Beverage Company,Consumer Staples,Brewers,TAP,TER,NKE,KLAC,AVGO,BLK,PWR,DE,QCOM,TXN,0.3017747863507678,0.36008759335212726,0.24,0.06,0.18,0.0,0.01,0.15,0.02,0.14,0.01,0.18,0.5053343860002268,0.3964951463250913,0.0,0.21,0.17,0.04,0.05,0.0,0.22,0.19,0.06,0.06
MDLZ,0.08341913420238183,0.3274196667259428,0.25477740856723,VNT,0.10897831053783172,Mondelez International,Consumer Staples,Packaged Foods & Meats,MDLZ,REGN,CLX,DXCM,LLY,NEM,NLOK,MKTX,VNT,FFIV,0.42319875381521793,0.18839248034492032,0.08,0.01,0.28,0.0,0.03,0.07,0.11,0.02,0.28,0.11,0.4655232136151223,0.1937354265361702,0.02,0.09,0.27,0.01,0.03,0.07,0.07,0.03,0.33,0.08
MNST,0.35070551294316554,0.34677067984803195,1.011347075528006,VNT,0.07982290067138847,Monster Beverage,Consumer Staples,Soft Drinks,MNST,REGN,LLY,NLOK,DXCM,CLX,MU,NEM,FFIV,ANET,0.3415156442248369,0.23916480664097803,0.0,0.02,0.22,0.24,0.03,0.13,0.01,0.19,0.11,0.02,0.3599084964039796,0.24963815574193662,0.0,0.03,0.22,0.13,0.09,0.17,0.02,0.18,0.13,0.03
MCO,0.118965114607563,0.48414342653978765,0.2457228748468534,VNT,0.08767714417158488,Moody's Corp,Financials,Financial Exchanges & Data,MCO,VNT,MU,KEYS,REGN,FFIV,ENPH,ANET,ALB,CTVA,0.48057199470294504,0.25173580290364833,0.04,0.28,0.0,0.02,0.26,0.14,0.0,0.07,0.03,0.15,0.7618385337080951,0.32864011589983033,0.01,0.25,0.0,0.02,0.17,0.12,0.15,0.07,0.13,0.09
MS,0.3882703346032746,0.550848888994974,0.7048581604869448,CLX,0.12276879959378867,Morgan Stanley,Financials,Investment Banking & Brokerage,MS,REGN,CLX,NLOK,DXCM,NEM,LLY,NFLX,MKTX,EBAY,0.3377309406590551,0.24016565214902139,0.01,0.0,0.31,0.28,0.04,0.15,0.12,0.06,0.01,0.02,0.3821380327507831,0.25226954511946026,0.01,0.03,0.14,0.16,0.11,0.11,0.15,0.11,0.0,0.18
MOS,0.36382892557012636,0.7767642860159921,0.4683903883328588,CTXS,-0.020900036432487584,The Mosaic Company,Materials,Fertilizers & Agricultural Chemicals,MOS,NEM,NLOK,DXCM,LLY,CLX,MKTX,NFLX,EBAY,AMZN,0.36138769240324703,0.2408292703732395,0.05,0.15,0.12,0.06,0.04,0.27,0.0,0.09,0.13,0.07,0.424568781643536,0.2634348825862834,0.04,0.18,0.11,0.01,0.21,0.03,0.01,0.03,0.14,0.25
MSI,0.08211121938870289,0.425256104390832,0.19308651549241138,DPZ,0.16327621915891463,Motorola Solutions Inc.,Information Technology,Communications Equipment,MSI,ATVI,AMZN,TSCO,NFLX,EA,ABMD,EBAY,MKTX,WST,0.3589019367875967,0.26712968194416414,0.14,0.02,0.05,0.16,0.07,0.19,0.15,0.1,0.09,0.0,0.5056441824732256,0.27856463986350266,0.0,0.13,0.19,0.21,0.01,0.01,0.16,0.11,0.01,0.16
MSCI,0.4322329076583373,0.5056761863323055,0.8547622358753811,VNT,-0.0071200108598678145,MSCI Inc,Financials,Financial Exchanges & Data,MSCI,REGN,MU,NLOK,DXCM,CLX,CHRW,MS,LLY,SIVB,0.2997293186834238,0.2404212489502582,0.01,0.12,0.06,0.18,0.05,0.28,0.22,0.0,0.01,0.06,0.35281013953155205,0.26112022953757835,0.01,0.04,0.04,0.19,0.09,0.21,0.13,0.02,0.19,0.09
NDAQ,0.2770097606776347,0.4069451541123392,0.6807053920616654,VNT,0.09619644573902039,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,NDAQ,MU,REGN,VNT,LLY,KEYS,FFIV,NLOK,ALXN,ANET,0.46227470937180515,0.22142029263520363,0.03,0.03,0.16,0.31,0.03,0.08,0.24,0.09,0.02,0.0,0.5059918346607262,0.23263327668070158,0.12,0.03,0.03,0.38,0.04,0.07,0.11,0.08,0.13,0.02
NTAP,0.0609173853974034,0.5024765375180311,0.12123428826807144,VNT,0.07672950429517862,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",NTAP,EBAY,NFLX,AMZN,CHD,TSCO,WST,DG,MKTX,NVDA,0.354008009592674,0.2603367392716487,0.1,0.14,0.02,0.15,0.15,0.06,0.1,0.12,0.13,0.0,0.5221204243892936,0.3008843236979303,0.0,0.07,0.06,0.23,0.09,0.12,0.29,0.05,0.04,0.07
NFLX,0.4513202503036824,0.4514109945437131,0.9997989764513325,LUMN,-0.027826613007236756,Netflix Inc.,Communication Services,Movies & Entertainment,NFLX,VNT,MU,KEYS,MS,SIVB,FFIV,AMAT,ANET,CTVA,0.4811579481262611,0.27147996014786846,0.22,0.22,0.06,0.07,0.01,0.02,0.2,0.01,0.14,0.04,0.5295689809769043,0.28968344164386006,0.17,0.27,0.03,0.07,0.04,0.01,0.01,0.0,0.2,0.21
NWL,0.2987031862085646,0.5531224930497113,0.5400308068500823,ATVI,0.11069632195692988,Newell Brands,Consumer Discretionary,Housewares & Specialties,NWL,CLX,DXCM,NLOK,NEM,LLY,REGN,NFLX,MKTX,EBAY,0.35420356633064765,0.24116781334560716,0.04,0.16,0.02,0.22,0.15,0.17,0.02,0.02,0.02,0.17,0.3834294630533648,0.2540998228826919,0.06,0.07,0.07,0.11,0.19,0.17,0.01,0.09,0.02,0.2
NEM,0.39299373276848176,0.44692212456102814,0.8793338059835023,HFC,-0.05797362508169721,Newmont Corporation,Materials,Gold,NEM,MU,MS,SIVB,CTVA,AMAT,KEYS,CAT,VNT,ALB,0.499759497597711,0.2732109291867472,0.19,0.0,0.0,0.01,0.16,0.03,0.25,0.07,0.26,0.03,0.5467213790114454,0.27523281572934244,0.39,0.04,0.01,0.03,0.0,0.06,0.02,0.11,0.3,0.05
NWSA,0.2979893719407828,0.47517873197699045,0.6271100785613702,VNT,0.14865628222809416,News Corp. Class A,Communication Services,Publishing,NWSA,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,MKTX,EBAY,0.33763937168384794,0.23829958920388958,0.08,0.05,0.2,0.19,0.04,0.19,0.05,0.03,0.03,0.12,0.37771181818139216,0.24935327382669797,0.05,0.04,0.16,0.06,0.01,0.2,0.15,0.16,0.0,0.16
NWS,0.25522642841181514,0.4854467098540337,0.5257558105369748,VNT,0.10671444644712125,News Corp. Class B,Communication Services,Publishing,NWS,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,MKTX,EBAY,0.33941147174100916,0.2376668057184412,0.08,0.06,0.15,0.15,0.02,0.17,0.13,0.03,0.04,0.14,0.3866829096151291,0.25633468384239544,0.01,0.0,0.14,0.1,0.08,0.11,0.19,0.12,0.05,0.2
NEE,0.3224796561174757,0.4057867658554662,0.7947022506700897,MRO,0.20500470457384204,NextEra Energy,Utilities,Multi-Utilities,NEE,REGN,VNT,LLY,DXCM,CLX,NLOK,NEM,FFIV,MU,0.47981779040864947,0.19240934331370665,0.03,0.07,0.34,0.04,0.01,0.2,0.13,0.05,0.11,0.02,0.47981779040864947,0.19240934331370665,0.03,0.07,0.34,0.04,0.01,0.2,0.13,0.05,0.11,0.02
NLSN,0.10721632104192508,0.5618597076632685,0.19082400745166359,DPZ,0.05122477554223004,Nielsen Holdings,Industrials,Research & Consulting Services,NLSN,ABT,NOW,CHRW,TMUS,LLY,ABMD,PYPL,PGR,MSCI,0.3980392425673751,0.27558861623723624,0.02,0.0,0.01,0.27,0.06,0.26,0.22,0.03,0.06,0.06,0.5028438933712612,0.3166342525054678,0.0,0.0,0.08,0.15,0.05,0.06,0.27,0.21,0.11,0.08
NKE,0.3324708018216549,0.39936435361581757,0.8324999435014342,KR,0.0868733549085098,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NKE,REGN,NLOK,DXCM,CLX,LLY,NEM,EA,EBAY,NFLX,0.3167072349607507,0.23451192807932225,0.05,0.02,0.27,0.08,0.32,0.02,0.11,0.05,0.04,0.02,0.39897259239938687,0.26124919577382155,0.0,0.01,0.12,0.02,0.02,0.22,0.22,0.02,0.23,0.14
NI,-0.12557232204792185,0.43953934449717924,-0.285690743320312,VNT,0.058391587712900844,NiSource Inc.,Utilities,Multi-Utilities,NI,MS,SIVB,AMAT,MU,ANET,CTVA,OTIS,KSU,TT,0.3185773284503379,0.330389277970693,0.15,0.0,0.0,0.0,0.07,0.16,0.04,0.28,0.23,0.07,0.43431829382741727,0.3626993558556501,0.01,0.08,0.11,0.01,0.06,0.23,0.16,0.27,0.04,0.03
NSC,0.27690740278988124,0.46214561538005505,0.5991778209605227,KR,0.16852106759765198,Norfolk Southern Corp.,Industrials,Railroads,NSC,REGN,CLX,DXCM,NLOK,LLY,NEM,MKTX,NFLX,EA,0.3021910188463632,0.24579462171851038,0.13,0.08,0.23,0.02,0.15,0.06,0.11,0.03,0.02,0.16,0.37682722427093845,0.2617182916064189,0.02,0.07,0.14,0.03,0.1,0.22,0.22,0.0,0.2,0.0
NTRS,-0.07425155492515606,0.5075545062462926,-0.1462927705524601,CLX,0.04628428382974495,Northern Trust Corp.,Financials,Asset Management & Custody Banks,NTRS,CHD,ROL,BIO,EA,NVDA,MSFT,ODFL,TSCO,ABMD,0.3399979113393096,0.2665487247737846,0.06,0.26,0.03,0.04,0.2,0.01,0.03,0.02,0.15,0.19,0.5017568422146005,0.3057470780226009,0.02,0.04,0.13,0.14,0.0,0.11,0.02,0.13,0.21,0.2
NOC,-0.10958616122858977,0.3848848265175084,-0.28472455570706867,TSLA,0.10334564787652786,Northrop Grumman,Industrials,Aerospace & Defense,NOC,KSU,MS,MU,OTIS,JBHT,SIVB,NDAQ,CHRW,CAT,0.31042884373819934,0.2949248837146965,0.06,0.05,0.08,0.04,0.32,0.02,0.02,0.02,0.35,0.04,0.34122607931083004,0.30669532104923003,0.01,0.04,0.05,0.01,0.32,0.15,0.06,0.04,0.26,0.07
NLOK,0.30551480068212516,0.36159067760279623,0.844918908605631,VNT,0.0711025373184714,NortonLifeLock,Information Technology,Application Software,NLOK,MU,VNT,SIVB,KEYS,MS,CAT,AMAT,FFIV,CTVA,0.491541475975786,0.23796692035726694,0.29,0.03,0.35,0.0,0.06,0.05,0.07,0.04,0.07,0.02,0.491541475975786,0.23796692035726694,0.29,0.03,0.35,0.0,0.06,0.05,0.07,0.04,0.07,0.02
NCLH,-0.7118716111617838,1.2870448606079985,-0.5531055155493931,GIS,-0.15677038330595758,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",NCLH,DE,LRCX,MXIM,XLNX,ABBV,BLK,ZBRA,ALB,NKE,0.39899103169723504,0.3436373127969821,0.0,0.2,0.04,0.09,0.19,0.17,0.05,0.08,0.04,0.11,0.5750053681882111,0.4062276256949794,0.0,0.19,0.24,0.0,0.04,0.2,0.01,0.01,0.27,0.02
NOV,-0.43567648565692974,0.8544957734721068,-0.5098638275138894,CLX,-0.01658268656345705,NOV Inc.,Energy,Oil & Gas Equipment & Services,NOV,ABBV,ANET,KSU,ALXN,CTVA,CAT,ALB,FCX,ZBRA,0.3392580233673916,0.3338049086030027,0.01,0.27,0.05,0.17,0.15,0.17,0.05,0.01,0.02,0.09,0.6208273240718587,0.45119352715330296,0.03,0.08,0.03,0.02,0.12,0.09,0.01,0.34,0.23,0.04
NRG,0.04816067072308209,0.46745133805192185,0.10302820166006814,CLX,0.0903144187423709,NRG Energy,Utilities,Independent Power Producers & Energy Traders,NRG,AMZN,DXCM,NFLX,NVDA,ROL,DG,NLOK,WST,PGR,0.37996946488028016,0.25769943682323126,0.03,0.11,0.05,0.05,0.04,0.01,0.25,0.22,0.06,0.17,0.49803920684880204,0.28754088140024925,0.0,0.16,0.02,0.12,0.08,0.18,0.04,0.12,0.21,0.05
NUE,0.025273345569922206,0.48510919430214816,0.052098261312649566,CLX,0.06056796850260254,Nucor Corp.,Materials,Steel,NUE,DXCM,CLX,NEM,NLOK,LLY,REGN,NFLX,EBAY,AMZN,0.31622124934899015,0.2367257617456315,0.1,0.01,0.18,0.11,0.23,0.07,0.07,0.05,0.13,0.04,0.40947331355401584,0.25810590490916674,0.0,0.06,0.07,0.14,0.11,0.1,0.07,0.07,0.17,0.21
NVDA,0.758099115158505,0.5663813593095001,1.3384958786121357,VNT,0.03887490461542202,Nvidia Corporation,Information Technology,Semiconductors,NVDA,VNT,MU,LLY,FFIV,REGN,ANET,KEYS,MS,AMAT,0.4628039396573076,0.2541034271292592,0.04,0.23,0.01,0.12,0.21,0.21,0.01,0.05,0.04,0.06,0.5318385906466664,0.25612584189802373,0.1,0.29,0.0,0.19,0.16,0.07,0.03,0.06,0.0,0.08
NVR,0.034900711318067865,0.5851168853971056,0.05964741778795452,CPB,0.08011692772439903,"NVR, Inc.",Consumer Discretionary,Homebuilding,NVR,REGN,LLY,CLX,DXCM,NLOK,NEM,MKTX,FFIV,NFLX,0.30612087523605314,0.2375752906046581,0.03,0.05,0.03,0.28,0.03,0.25,0.1,0.06,0.15,0.02,0.36873499282056654,0.25338886017610135,0.0,0.02,0.14,0.18,0.14,0.05,0.14,0.02,0.15,0.15
ORLY,0.05284744373563653,0.4107842017851041,0.12865013675302664,VNT,-0.11910122009901011,O'Reilly Automotive,Consumer Discretionary,Specialty Stores,ORLY,VNT,REGN,NLOK,LLY,MU,CLX,ANET,ENPH,NEM,0.4499703084215175,0.2105850130988725,0.07,0.24,0.02,0.17,0.02,0.04,0.21,0.02,0.02,0.18,0.6541688701450183,0.26654879310924173,0.04,0.26,0.01,0.0,0.17,0.0,0.2,0.07,0.13,0.12
OXY,-0.4628462616968366,1.159769798974674,-0.39908459601726864,DPZ,-0.09767958334976136,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,OXY,CTVA,CAT,KEYS,ANET,KSU,FFIV,ABBV,ALXN,ALB,0.31260927067908945,0.3100138646438392,0.0,0.02,0.09,0.17,0.1,0.07,0.2,0.13,0.21,0.0,0.5471943286278574,0.3942286305595727,0.01,0.13,0.0,0.1,0.24,0.01,0.01,0.04,0.12,0.33
ODFL,0.4741659961975753,0.405521793165289,1.1692737707053569,DPZ,0.15102920303785483,Old Dominion Freight Line,Industrials,Trucking,ODFL,VNT,MU,LLY,REGN,FFIV,KEYS,ANET,ALXN,MS,0.48699772956629006,0.24754725543230738,0.04,0.29,0.01,0.12,0.11,0.18,0.01,0.07,0.05,0.11,0.5259577410001367,0.26123548664000795,0.0,0.35,0.01,0.21,0.0,0.02,0.12,0.12,0.06,0.1
OMC,-0.18956744566603503,0.4754481530429403,-0.39871318134853323,CLX,0.021801949770360395,Omnicom Group,Communication Services,Advertising,OMC,TER,PWR,A,QCOM,KLAC,BLK,NEE,DE,INTU,0.32296156062399567,0.34821931289028857,0.16,0.04,0.17,0.24,0.0,0.05,0.02,0.24,0.04,0.02,0.5173927388106867,0.39195634657960354,0.01,0.28,0.25,0.19,0.06,0.04,0.09,0.01,0.05,0.02
OKE,-0.36529280781511775,0.9533762940802561,-0.3831570074516317,KR,-0.04172709615692616,ONEOK,Energy,Oil & Gas Storage & Transportation,OKE,NKE,MXIM,TXN,AVGO,LRCX,ALGN,LB,ZBRA,BLK,0.4174475545551326,0.3895954281110643,0.0,0.18,0.25,0.05,0.02,0.0,0.09,0.01,0.23,0.16,0.6315161126971389,0.5238636815953716,0.0,0.0,0.16,0.05,0.02,0.13,0.33,0.25,0.04,0.01
ORCL,0.14289402948692814,0.3849908132253557,0.3711621799226794,NEM,0.14389296973102494,Oracle Corp.,Information Technology,Application Software,ORCL,REGN,NLOK,CLX,DXCM,NEM,VNT,LLY,MU,FFIV,0.4204957406930603,0.19577844375050818,0.03,0.03,0.12,0.22,0.04,0.06,0.23,0.03,0.01,0.22,0.49394799154198793,0.2154647747608376,0.01,0.02,0.08,0.16,0.05,0.02,0.33,0.08,0.15,0.1
OTIS,0.4548602011092615,0.39767209511074914,1.1438071886401429,NFLX,-0.049606105604620976,Otis Worldwide,Industrials,Industrial Machinery,OTIS,REGN,LLY,NLOK,DXCM,VNT,NEM,CLX,FFIV,MU,0.42686962893974484,0.19148687879404255,0.09,0.05,0.04,0.13,0.01,0.2,0.12,0.17,0.17,0.01,0.5056225206755007,0.20994997298554252,0.29,0.16,0.05,0.04,0.01,0.29,0.06,0.04,0.03,0.03
PCAR,0.10516647677369716,0.347473546754664,0.3026603830879553,CLX,0.14904252038506693,PACCAR Inc.,Industrials,Construction Machinery & Heavy Trucks,PCAR,REGN,LLY,VNT,NLOK,DXCM,CLX,MU,NEM,FFIV,0.4540156742412228,0.195881792326077,0.08,0.0,0.01,0.32,0.22,0.01,0.16,0.05,0.08,0.06,0.4540156742412228,0.195881792326077,0.08,0.0,0.01,0.32,0.22,0.01,0.16,0.05,0.08,0.06
PKG,0.27329080150542917,0.4385465923003597,0.6231739256526997,VNT,0.08125036324996196,Packaging Corporation of America,Materials,Paper Packaging,PKG,REGN,NLOK,DXCM,CLX,NEM,LLY,EA,EBAY,CHD,0.31051579685073716,0.23511169645305052,0.11,0.04,0.17,0.07,0.23,0.06,0.04,0.08,0.11,0.08,0.38611689022622714,0.26520980512244374,0.02,0.01,0.08,0.15,0.08,0.22,0.21,0.06,0.17,0.0
PH,0.30743166536292105,0.5803400775275389,0.5297439850659503,KR,0.061714825476000934,Parker-Hannifin,Industrials,Industrial Machinery,PH,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,EBAY,EA,0.33469973696675026,0.2374695038835733,0.01,0.01,0.28,0.3,0.03,0.13,0.05,0.04,0.13,0.02,0.4022872286085783,0.2640187322364376,0.0,0.0,0.09,0.03,0.05,0.2,0.16,0.22,0.22,0.02
PAYX,0.06706392318941529,0.4694487507361303,0.1428567507832412,CLX,0.16022798834095706,Paychex Inc.,Information Technology,Data Processing & Outsourced Services,PAYX,NEM,NLOK,DXCM,CLX,LLY,NFLX,EBAY,REGN,EA,0.32713902947821055,0.23783744030299114,0.03,0.05,0.22,0.03,0.24,0.17,0.0,0.16,0.04,0.04,0.3967966717967404,0.26039581930282124,0.0,0.19,0.14,0.09,0.04,0.2,0.13,0.18,0.0,0.03
PAYC,0.39403090311833594,0.6301928994547167,0.6252544315546505,KR,-0.010109848327707298,Paycom,Information Technology,Application Software,PAYC,REGN,NLOK,DXCM,CLX,NEM,LLY,CHD,EBAY,EA,0.32092825275204095,0.237527747621487,0.01,0.03,0.2,0.02,0.13,0.16,0.11,0.11,0.11,0.1,0.3724246948417147,0.255203209221466,0.0,0.0,0.06,0.12,0.2,0.14,0.2,0.01,0.21,0.06
PYPL,0.7172160262591597,0.5052628703153785,1.4194908598992892,CARR,0.043691073439799506,PayPal,Information Technology,Data Processing & Outsourced Services,PYPL,MU,REGN,LLY,NLOK,FFIV,ANET,KEYS,DXCM,MS,0.35602879198045045,0.28068708214919086,0.02,0.02,0.1,0.2,0.2,0.2,0.03,0.11,0.1,0.01,0.4541798019675685,0.31511531128144654,0.25,0.03,0.01,0.21,0.26,0.05,0.02,0.04,0.12,0.0
PNR,0.22421026788519977,0.4716566992016857,0.4753675040865368,KR,0.04842646874011696,Pentair plc,Industrials,Industrial Machinery,PNR,REGN,NLOK,CLX,DXCM,LLY,NEM,NFLX,EA,MKTX,0.30927831037552345,0.2424304177710389,0.06,0.09,0.17,0.24,0.03,0.04,0.14,0.06,0.14,0.02,0.3698537273447793,0.2592523006078589,0.03,0.01,0.12,0.13,0.02,0.23,0.22,0.17,0.03,0.04
PBCT,-0.08994957283379287,0.6110014332221716,-0.14721663148879313,TTWO,0.04938605465893386,People's United Financial,Financials,Thrifts & Mortgage Finance,PBCT,A,QCOM,IPGP,NEE,TGT,MTD,BLL,PKI,HOLX,0.3799731574041969,0.2967197186038361,0.0,0.2,0.02,0.05,0.02,0.22,0.04,0.2,0.16,0.08,0.4319499150881174,0.32413250162064183,0.0,0.1,0.14,0.19,0.03,0.19,0.13,0.06,0.14,0.03
PEP,0.05478821691076579,0.3537327415949371,0.15488590811167918,VNT,-0.007460328311819572,PepsiCo Inc.,Consumer Staples,Soft Drinks,PEP,REGN,CLX,DXCM,NLOK,NEM,LLY,EBAY,MKTX,NFLX,0.33265190384386056,0.24100834071688926,0.05,0.07,0.24,0.03,0.17,0.11,0.03,0.23,0.0,0.06,0.38237960389567516,0.25653856704128514,0.01,0.01,0.15,0.13,0.16,0.12,0.14,0.16,0.02,0.11
PKI,0.4053192996455931,0.3710543236684812,1.092344904213341,VNT,0.03793895096873395,PerkinElmer,Health Care,Health Care Equipment,PKI,REGN,NLOK,DXCM,LLY,CLX,NEM,MU,FFIV,EBAY,0.3353324052300408,0.22908404110130634,0.08,0.0,0.23,0.02,0.11,0.3,0.03,0.01,0.02,0.18,0.3676897228051532,0.23797190225562895,0.21,0.0,0.12,0.04,0.17,0.21,0.07,0.0,0.03,0.15
PRGO,-0.17776366453530826,0.4556240010507019,-0.3901543029457895,VNT,0.042646217448970604,Perrigo,Health Care,Pharmaceuticals,PRGO,LLY,DXCM,ABBV,VNT,EA,FFIV,NDAQ,MS,REGN,0.41262345185622196,0.21972836072135177,0.07,0.02,0.05,0.03,0.29,0.14,0.15,0.1,0.01,0.13,0.4595258968278509,0.2287037662494742,0.05,0.01,0.07,0.13,0.35,0.09,0.03,0.04,0.06,0.17
PFE,0.02588080302912521,0.34402387841307236,0.07522967053481652,VNT,0.012973840074156869,Pfizer Inc.,Health Care,Pharmaceuticals,PFE,REGN,NLOK,CLX,DXCM,LLY,NEM,NFLX,EBAY,AMZN,0.29515465895082527,0.22875042289686473,0.15,0.01,0.22,0.22,0.02,0.15,0.04,0.0,0.08,0.08,0.4201273932867322,0.26547380854927943,0.01,0.01,0.13,0.0,0.1,0.16,0.17,0.1,0.15,0.17
PM,0.012642858493680801,0.38091762356404124,0.033190531788443854,VNT,0.08894503129452012,Philip Morris International,Consumer Staples,Tobacco,PM,NFLX,MKTX,LLY,AMZN,EBAY,DG,NLOK,WST,BIO,0.33864926546924323,0.24468750440184633,0.11,0.02,0.0,0.06,0.15,0.13,0.21,0.2,0.0,0.1,0.49371841109164627,0.2851363540582986,0.0,0.13,0.0,0.05,0.26,0.29,0.0,0.03,0.22,0.01
PSX,-0.3773520885386269,0.6702666509616872,-0.5629880108121276,KR,-0.052804969051308534,Phillips 66,Energy,Oil & Gas Refining & Marketing,PSX,ZBRA,QRVO,CTVA,CAT,KSU,CARR,AVGO,OTIS,FCX,0.4407309433130717,0.3483215317720998,0.01,0.14,0.04,0.17,0.14,0.08,0.06,0.14,0.2,0.0,0.7774080058255275,0.3885262154901384,0.02,0.03,0.03,0.16,0.13,0.01,0.36,0.07,0.18,0.02
PNW,-0.06532358947790678,0.43315169084146077,-0.15080996071146835,VNT,-0.015956856909434793,Pinnacle West Capital,Utilities,Multi-Utilities,PNW,ADSK,LOW,MNST,TGT,IPGP,ANSS,DHR,JBHT,NDAQ,0.3681392957028313,0.30029973492763806,0.01,0.02,0.13,0.2,0.23,0.03,0.0,0.26,0.06,0.04,0.39273648502468833,0.31853233083575955,0.02,0.13,0.02,0.09,0.23,0.1,0.13,0.24,0.03,0.01
PXD,-0.08261395121902501,0.797242280329734,-0.10362464868879814,CLX,-0.06532730824288036,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,PXD,DHR,CTLT,ABMD,SNPS,TMO,CDNS,POOL,EA,AMD,0.40386494906944304,0.29584980043170744,0.03,0.27,0.1,0.09,0.05,0.08,0.01,0.05,0.31,0.0,0.5448919902551659,0.3293817960408531,0.0,0.22,0.22,0.25,0.04,0.0,0.05,0.02,0.09,0.1
PNC,0.01923502865834447,0.5578124432884064,0.034482968047378895,CLX,0.03818127879903843,PNC Financial Services,Financials,Regional Banks,PNC,CHD,TSCO,ATVI,DG,WST,EA,NVDA,LLY,MKTX,0.31129674326126455,0.26576956456864487,0.08,0.13,0.16,0.1,0.23,0.01,0.12,0.0,0.07,0.09,0.5614276494222458,0.33896691052199396,0.01,0.02,0.24,0.04,0.02,0.26,0.01,0.23,0.14,0.04
