,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
MET,0.052028792308158336,0.5843534886726015,0.0890365049866396,CLX,0.055273916352917445,MetLife Inc.,Financials,Life & Health Insurance,MET,NFLX,AMZN,LLY,EBAY,ATVI,DG,WST,TSCO,EA,0.3917967402156608,0.2631389512652971,0.03,0.04,0.06,0.05,0.2,0.05,0.22,0.09,0.09,0.16,0.49952287942838913,0.2836137969930457,0.01,0.09,0.16,0.15,0.03,0.01,0.05,0.27,0.14,0.08
MTD,0.4399557414601196,0.394002845537428,1.1166308732111083,VNT,0.04030559949959744,Mettler Toledo,Health Care,Life Sciences Tools & Services,MTD,REGN,NLOK,DXCM,LLY,CLX,NEM,EA,MU,EBAY,0.3532559113713387,0.2388320428276049,0.05,0.03,0.11,0.01,0.07,0.22,0.16,0.11,0.03,0.19,0.3869965983970711,0.2479117861295133,0.03,0.03,0.17,0.07,0.21,0.12,0.17,0.01,0.0,0.18
MGM,-0.06024314867692452,0.9286998741115147,-0.06486826407138153,REGN,-0.15507348819145556,MGM Resorts International,Consumer Discretionary,Casinos & Gaming,MGM,AMZN,EBAY,LLY,NFLX,ATVI,DG,WST,TSCO,EA,0.3677166314156978,0.2605440992888057,0.03,0.09,0.12,0.12,0.0,0.02,0.25,0.06,0.1,0.19,0.5138898166039743,0.2839489044061018,0.01,0.12,0.19,0.08,0.08,0.03,0.06,0.28,0.16,0.0
MCHP,0.3759303651666248,0.5944473858004641,0.6324030925973522,VNT,0.09785949455475389,Microchip Technology,Information Technology,Semiconductors,MCHP,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,EBAY,AMZN,0.37206673323995954,0.24118256681157435,0.02,0.05,0.2,0.24,0.02,0.12,0.2,0.02,0.04,0.08,0.4540992112569169,0.2715615883364692,0.0,0.02,0.05,0.06,0.12,0.15,0.16,0.12,0.16,0.17
MU,0.4185561647074591,0.5630934936254275,0.7433155762689112,VNT,-0.024034678147559583,Micron Technology,Information Technology,Semiconductors,MU,NLOK,DXCM,NEM,CLX,EBAY,AMZN,NFLX,REGN,TSCO,0.36465271007488753,0.24203118879277602,0.06,0.26,0.03,0.08,0.23,0.19,0.02,0.05,0.04,0.03,0.4579782894195641,0.27311495908188355,0.01,0.04,0.04,0.13,0.08,0.12,0.22,0.14,0.03,0.19
MSFT,0.34753170892595425,0.4256322857691794,0.8165069252157738,VNT,-0.019488930732759927,Microsoft Corp.,Information Technology,Systems Software,MSFT,VNT,MU,AES,KEYS,FFIV,REGN,LLY,ANET,SIVB,0.4940741137121371,0.2462560830290866,0.05,0.38,0.06,0.13,0.08,0.08,0.08,0.06,0.05,0.01,0.4998721145668665,0.2481743791712915,0.01,0.35,0.04,0.07,0.0,0.06,0.26,0.05,0.1,0.06
MAA,0.06119143986689072,0.4529259410264164,0.13510252852424232,VNT,0.12451942040937629,Mid-America Apartments,Real Estate,Residential REITs,MAA,EA,TSCO,WST,DG,EBAY,ATVI,ABMD,NVDA,BIO,0.3562407371186869,0.25590912921900744,0.07,0.08,0.07,0.04,0.32,0.17,0.07,0.05,0.0,0.11,0.5036466485623005,0.27576814980380693,0.0,0.0,0.06,0.22,0.13,0.1,0.15,0.23,0.01,0.09
MHK,0.09282177666317593,0.721858975193517,0.12858713384881323,CLX,-0.045160623376244456,Mohawk Industries,Consumer Discretionary,Home Furnishings,MHK,LLY,EA,TSCO,EBAY,AMZN,ATVI,WST,DG,NFLX,0.41262515259782084,0.25760720506612883,0.04,0.11,0.02,0.06,0.2,0.08,0.15,0.12,0.19,0.0,0.5200698708258461,0.284424397327322,0.0,0.08,0.06,0.1,0.14,0.17,0.05,0.3,0.0,0.09
TAP,-0.011304794315264644,0.4497660429942858,-0.02513483285666426,DPZ,0.046113640139487974,Molson Coors Beverage Company,Consumer Staples,Brewers,TAP,QCOM,ENPH,A,BLL,NEE,NKE,TER,AVGO,BLK,0.31420819143668666,0.3302382642076745,0.16,0.06,0.0,0.22,0.22,0.08,0.19,0.01,0.05,0.02,0.8974722152778387,0.49291087311048587,0.04,0.06,0.33,0.24,0.01,0.13,0.01,0.13,0.01,0.04
MDLZ,0.07044205701984188,0.32680612243321633,0.21554693190987234,VNT,0.10728154798942563,Mondelez International,Consumer Staples,Packaged Foods & Meats,MDLZ,REGN,CLX,DXCM,LLY,NEM,NLOK,VNT,FFIV,EBAY,0.44905086551045775,0.19368378741927259,0.02,0.04,0.25,0.08,0.05,0.01,0.13,0.32,0.03,0.06,0.48449840345652256,0.20884073205025375,0.03,0.02,0.12,0.1,0.13,0.04,0.01,0.31,0.03,0.21
MNST,0.32470624391316794,0.34664011132161093,0.9367243815932979,VNT,0.10675325715466558,Monster Beverage,Consumer Staples,Soft Drinks,MNST,REGN,LLY,NLOK,DXCM,CLX,MU,NEM,FFIV,AES,0.3471259215695448,0.23959647452845154,0.08,0.06,0.16,0.17,0.01,0.21,0.01,0.13,0.13,0.04,0.3636491246116934,0.24660196143294244,0.06,0.07,0.17,0.17,0.11,0.15,0.01,0.15,0.09,0.01
MCO,0.152972606914453,0.48388021447860907,0.3161373462630295,VNT,0.07467903729442192,Moody's Corp,Financials,Financial Exchanges & Data,MCO,VNT,MU,KEYS,AES,REGN,FFIV,ENPH,LLY,ANET,0.39811717057519164,0.25499228176159516,0.11,0.21,0.03,0.12,0.01,0.26,0.17,0.0,0.07,0.01,0.7965213054853153,0.3565631363379836,0.01,0.25,0.06,0.03,0.03,0.04,0.07,0.22,0.2,0.09
MS,0.3807059841678813,0.5498570978307246,0.6923725922059171,CLX,0.12311166379942229,Morgan Stanley,Financials,Investment Banking & Brokerage,MS,REGN,CLX,NLOK,DXCM,NEM,LLY,NFLX,EBAY,AMZN,0.3759207564457448,0.23991640996459992,0.02,0.04,0.22,0.21,0.08,0.13,0.11,0.01,0.08,0.09,0.43447497869660495,0.25781599602464716,0.03,0.04,0.02,0.13,0.0,0.15,0.18,0.08,0.16,0.2
MOS,0.32909494977261083,0.7747455908304557,0.4247780867263168,CTXS,-0.020242261673125293,The Mosaic Company,Materials,Fertilizers & Agricultural Chemicals,MOS,NEM,NLOK,DXCM,CLX,LLY,NFLX,EBAY,AMZN,REGN,0.37996263753283194,0.2376144236260105,0.02,0.05,0.19,0.01,0.19,0.14,0.07,0.11,0.12,0.07,0.4460380277888949,0.2630412893071007,0.01,0.17,0.07,0.04,0.03,0.16,0.09,0.19,0.2,0.04
MSI,0.07785826466241988,0.4245991950047654,0.18336884661673947,DPZ,0.163714864687165,Motorola Solutions Inc.,Information Technology,Communications Equipment,MSI,ATVI,AMZN,NFLX,TSCO,EA,EBAY,ABMD,WST,LLY,0.45152990720534714,0.2663944198622385,0.07,0.05,0.08,0.08,0.06,0.1,0.11,0.15,0.11,0.16,0.547746452629884,0.2824769441417061,0.01,0.01,0.14,0.09,0.13,0.02,0.08,0.23,0.24,0.05
MSCI,0.4427822260307928,0.504822976538572,0.8771039485302847,VNT,0.007553275415897972,MSCI Inc,Financials,Financial Exchanges & Data,MSCI,REGN,AES,MU,NLOK,DXCM,CLX,LLY,CHRW,MS,0.3288248776047359,0.24391222939295196,0.0,0.13,0.09,0.04,0.22,0.04,0.18,0.11,0.18,0.0,0.35136335719701617,0.2524575550783525,0.01,0.01,0.1,0.01,0.15,0.09,0.23,0.23,0.15,0.02
NDAQ,0.2808038428919942,0.4064107971986802,0.6909359810997319,VNT,0.06865617445966594,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,NDAQ,REGN,MU,VNT,AES,LLY,NLOK,KEYS,FFIV,CLX,0.4247274804470069,0.20477450093204014,0.02,0.01,0.04,0.26,0.01,0.08,0.17,0.09,0.08,0.25,0.46134772165438764,0.2205512408986746,0.07,0.05,0.05,0.36,0.04,0.01,0.04,0.12,0.17,0.09
NTAP,0.06226777770710376,0.5016218556311682,0.12413290411510283,VNT,0.0875209766869514,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",NTAP,NFLX,EBAY,AMZN,TSCO,DG,WST,NVDA,EA,MSFT,0.41820155894604394,0.269624080115777,0.01,0.03,0.21,0.11,0.06,0.15,0.16,0.01,0.19,0.05,0.5360864998950219,0.30864956784014097,0.0,0.09,0.2,0.22,0.03,0.01,0.28,0.05,0.07,0.07
NFLX,0.5448272466980573,0.46659253361212427,1.1676724496216844,OTIS,-0.020548305667591808,Netflix Inc.,Communication Services,Movies & Entertainment,NFLX,VNT,MU,AES,KEYS,MS,SIVB,FFIV,AMAT,ANET,0.47473393719266127,0.2834131989891727,0.14,0.24,0.11,0.12,0.0,0.01,0.02,0.25,0.01,0.09,0.5554663137496111,0.2990583583820364,0.2,0.32,0.08,0.01,0.01,0.03,0.16,0.04,0.1,0.04
NWL,0.2858146827264217,0.5516318861657198,0.518125746343383,ATVI,0.1124083537979792,Newell Brands,Consumer Discretionary,Housewares & Specialties,NWL,CLX,DXCM,NLOK,NEM,REGN,LLY,NFLX,EBAY,AMZN,0.34602385612728503,0.24008767044767262,0.09,0.32,0.02,0.16,0.05,0.13,0.03,0.05,0.06,0.08,0.42724344285821964,0.25315348432875545,0.02,0.05,0.0,0.14,0.21,0.01,0.15,0.11,0.14,0.16
NEM,0.4120037433078014,0.44596274751466725,0.923852374674526,HFC,-0.05849627365926008,Newmont Corporation,Materials,Gold,NEM,AES,MU,MS,SIVB,AMAT,CTVA,KEYS,VNT,ALB,0.5604729164564553,0.2680181847803543,0.25,0.02,0.02,0.08,0.1,0.01,0.03,0.05,0.39,0.05,0.5604729164564553,0.2680181847803543,0.25,0.02,0.02,0.08,0.1,0.01,0.03,0.05,0.39,0.05
NWSA,0.30696424711842135,0.4744279681824814,0.6470197115368045,VNT,0.14900725773025372,News Corp. Class A,Communication Services,Publishing,NWSA,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,EBAY,EA,0.35155713456386006,0.23807798010826065,0.07,0.02,0.21,0.14,0.02,0.07,0.15,0.04,0.12,0.14,0.4187947469306612,0.25714459578689913,0.03,0.03,0.18,0.05,0.04,0.17,0.18,0.16,0.16,0.01
NWS,0.2594337205795942,0.4846192044539686,0.5353352037955327,VNT,0.10974990747194933,News Corp. Class B,Communication Services,Publishing,NWS,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,EBAY,EA,0.3476321354440947,0.23351449542015695,0.09,0.05,0.23,0.22,0.02,0.07,0.09,0.09,0.09,0.03,0.40695459342230444,0.2527130874309819,0.01,0.02,0.09,0.17,0.05,0.12,0.18,0.16,0.18,0.02
NEE,0.3416748886582386,0.405309903427677,0.8429966447124001,MRO,0.20529336260569483,NextEra Energy,Utilities,Multi-Utilities,NEE,REGN,VNT,LLY,DXCM,CLX,NLOK,NEM,FFIV,MU,0.40461021109751616,0.2010238841626189,0.04,0.07,0.22,0.04,0.03,0.31,0.06,0.03,0.17,0.03,0.4937688597946869,0.2095697519486034,0.01,0.07,0.34,0.22,0.02,0.11,0.0,0.13,0.1,0.01
NLSN,0.12073291614900487,0.5607471198747098,0.2153072425516528,DPZ,0.05076183773310891,Nielsen Holdings,Industrials,Research & Consulting Services,NLSN,EA,CHRW,ABMD,ADBE,NOW,MSFT,ROL,TMUS,ODFL,0.38957897293740107,0.270326217243434,0.02,0.21,0.21,0.03,0.02,0.0,0.0,0.21,0.15,0.15,0.453324397362945,0.27616438263359794,0.0,0.08,0.18,0.22,0.01,0.02,0.02,0.2,0.19,0.08
NKE,0.3282545467445883,0.39896210447214553,0.8227712433462616,KR,0.08419771659934464,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NKE,REGN,NLOK,DXCM,CLX,LLY,NEM,EA,EBAY,NFLX,0.3613650232509402,0.23586946389941282,0.08,0.04,0.2,0.01,0.18,0.09,0.13,0.03,0.2,0.03,0.4138829091563804,0.256456504766262,0.06,0.02,0.18,0.04,0.06,0.09,0.2,0.01,0.14,0.2
NI,-0.1488573570162688,0.4391443067404807,-0.338971392162983,VNT,0.08310915807688966,NiSource Inc.,Utilities,Multi-Utilities,NI,MS,MU,SIVB,AMAT,GRMN,AES,ANET,CTVA,OTIS,0.37808731224284364,0.3323362685974985,0.01,0.04,0.15,0.01,0.06,0.24,0.01,0.14,0.06,0.26,0.422023836219781,0.34485503510127574,0.01,0.04,0.03,0.02,0.1,0.02,0.17,0.17,0.11,0.31
NSC,0.27076626560822803,0.46149975588767445,0.5867094449214194,KR,0.1680391086370473,Norfolk Southern Corp.,Industrials,Railroads,NSC,REGN,CLX,DXCM,NLOK,LLY,NEM,NFLX,EA,EBAY,0.3426427456882247,0.2377084409500475,0.0,0.04,0.24,0.02,0.21,0.21,0.11,0.03,0.1,0.01,0.40746951907873236,0.25310709536309456,0.03,0.0,0.15,0.07,0.15,0.16,0.13,0.15,0.01,0.16
NTRS,-0.09406313413009623,0.5073001363023973,-0.1854190988705471,CLX,0.04664666079140699,Northern Trust Corp.,Financials,Asset Management & Custody Banks,NTRS,NVDA,EA,TSCO,DG,ROL,BIO,WST,ATVI,MSFT,0.39772687246572613,0.27041263817146705,0.01,0.0,0.13,0.09,0.22,0.21,0.07,0.06,0.18,0.01,0.5502902168651032,0.3264988153439926,0.0,0.19,0.03,0.0,0.06,0.31,0.07,0.23,0.08,0.02
NOC,-0.11368263739776256,0.3843275320173733,-0.29579623609329037,TSLA,0.10307916611814677,Northrop Grumman,Industrials,Aerospace & Defense,NOC,AES,KSU,MS,MU,OTIS,GRMN,CHRW,SIVB,NDAQ,0.28396322369911076,0.2925701870930275,0.01,0.03,0.01,0.0,0.0,0.11,0.26,0.26,0.03,0.27,0.38445375344364274,0.3176868412075247,0.0,0.11,0.02,0.0,0.17,0.33,0.01,0.24,0.07,0.05
NLOK,0.3232370297966859,0.36119355197867065,0.8949136218682382,VNT,0.04841611022976625,NortonLifeLock,Information Technology,Application Software,NLOK,AES,MU,VNT,SIVB,KEYS,MS,AMAT,FFIV,CTVA,0.5084172379099985,0.26868872004552163,0.27,0.02,0.01,0.35,0.01,0.05,0.0,0.21,0.01,0.06,0.5084172379099985,0.26868872004552163,0.27,0.02,0.01,0.35,0.01,0.05,0.0,0.21,0.01,0.06
NCLH,-0.721494344986421,1.2846953298232227,-0.5616073540842562,GIS,-0.15668618025545553,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",NCLH,DE,XLNX,LRCX,MXIM,BLK,ABBV,PWR,ZBRA,ALB,0.38839154733565595,0.3513635374335929,0.01,0.01,0.22,0.05,0.22,0.04,0.25,0.1,0.08,0.01,0.5974224561481096,0.4241660196139522,0.01,0.11,0.09,0.12,0.02,0.08,0.01,0.25,0.04,0.26
NOV,-0.5069078904841512,0.8550482858314689,-0.5928412452066636,CLX,-0.01520041548207811,NOV Inc.,Energy,Oil & Gas Equipment & Services,NOV,ABBV,KSU,ANET,ALXN,GOOGL,CTVA,ALB,GOOG,FCX,0.3489472222906317,0.32091435285018394,0.0,0.17,0.0,0.09,0.23,0.23,0.01,0.06,0.19,0.01,0.5416507691296952,0.38835416132306305,0.0,0.21,0.1,0.03,0.02,0.02,0.06,0.28,0.12,0.14
NRG,0.0649113532592098,0.466532757061809,0.13913568185011702,VNT,0.08656599215023725,NRG Energy,Utilities,Independent Power Producers & Energy Traders,NRG,DXCM,NFLX,NLOK,AMZN,NVDA,DG,ROL,NEM,WST,0.3868652716105838,0.25096104292987814,0.06,0.01,0.07,0.19,0.08,0.0,0.21,0.14,0.19,0.05,0.5474820023611112,0.3014241743117334,0.01,0.06,0.18,0.04,0.09,0.09,0.01,0.17,0.08,0.26
NUE,0.01771138510592897,0.484149287684863,0.0365824871717202,CLX,0.06118840264836539,Nucor Corp.,Materials,Steel,NUE,DXCM,CLX,NLOK,NEM,LLY,REGN,NFLX,EBAY,AMZN,0.2964064358599075,0.23654199918721908,0.14,0.07,0.26,0.19,0.13,0.02,0.08,0.02,0.07,0.0,0.44891352980567933,0.26805453568229465,0.0,0.05,0.04,0.17,0.08,0.18,0.01,0.17,0.15,0.16
NVDA,0.7704720087436655,0.5654978459623432,1.3624667436752211,VNT,0.028114884828299127,Nvidia Corporation,Information Technology,Semiconductors,NVDA,VNT,MU,LLY,AES,FFIV,REGN,ANET,KEYS,MS,0.4581232100110991,0.2545784012595864,0.02,0.25,0.0,0.2,0.02,0.21,0.05,0.03,0.18,0.04,0.5063465613608795,0.26567817053166004,0.13,0.27,0.06,0.09,0.02,0.19,0.06,0.07,0.09,0.01
NVR,0.10652483611471084,0.5857102665256151,0.18187291943268702,VNT,0.05821169330226219,"NVR, Inc.",Consumer Discretionary,Homebuilding,NVR,REGN,LLY,CLX,DXCM,NLOK,NEM,FFIV,NFLX,VNT,0.44439181735050615,0.1967167591516607,0.03,0.12,0.03,0.15,0.05,0.13,0.03,0.1,0.06,0.29,0.4620151560860728,0.203248628644284,0.01,0.02,0.11,0.11,0.0,0.08,0.18,0.16,0.09,0.25
ORLY,0.04478087790879927,0.41003853948471053,0.10921138770290897,VNT,-0.10304623558655074,O'Reilly Automotive,Consumer Discretionary,Specialty Stores,ORLY,VNT,REGN,NLOK,LLY,MU,CLX,ANET,ENPH,DXCM,0.44531685114350694,0.2118015652167571,0.08,0.29,0.1,0.26,0.04,0.04,0.11,0.03,0.02,0.01,0.5460135864855304,0.227074582919307,0.03,0.44,0.12,0.03,0.21,0.03,0.05,0.05,0.02,0.01
OXY,-0.4370284601315914,1.1580414069783316,-0.3773858667730426,DPZ,-0.09812046843809322,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,OXY,ANET,CTVA,KSU,KEYS,ABBV,FFIV,ALXN,GRMN,GOOGL,0.29578022033854495,0.2944681877326362,0.0,0.06,0.01,0.01,0.08,0.24,0.19,0.11,0.12,0.17,0.3456609658166354,0.3155932480905714,0.0,0.09,0.22,0.01,0.01,0.17,0.22,0.2,0.04,0.04
ODFL,0.47016618849853303,0.4047791324635509,1.1615376159265574,DPZ,0.15099233700864634,Old Dominion Freight Line,Industrials,Trucking,ODFL,VNT,MU,AES,LLY,REGN,FFIV,KEYS,ANET,ALXN,0.5126620896115427,0.23792505758970317,0.05,0.39,0.1,0.01,0.13,0.23,0.01,0.02,0.05,0.0,0.5126620896115427,0.23792505758970317,0.05,0.39,0.1,0.01,0.13,0.23,0.01,0.02,0.05,0.0
OMC,-0.18180230931050503,0.4745057303459077,-0.383140387320452,CLX,0.021212525136144102,Omnicom Group,Communication Services,Advertising,OMC,A,QCOM,NEE,INTU,TER,PWR,HOLX,IPGP,MTD,0.34348846473896283,0.32811384883502387,0.12,0.12,0.1,0.14,0.05,0.0,0.07,0.16,0.08,0.13,0.5279335944082318,0.37160557935652855,0.01,0.07,0.2,0.01,0.0,0.21,0.21,0.04,0.06,0.17
OKE,-0.3707805939553051,0.9516403302429105,-0.389622614943885,KR,-0.04166492023945809,ONEOK,Energy,Oil & Gas Storage & Transportation,OKE,MXIM,NKE,BLK,DVA,TXN,AVGO,ALGN,LRCX,ZBRA,0.40014044076893285,0.35352152492607025,0.01,0.2,0.23,0.12,0.25,0.1,0.03,0.03,0.01,0.02,0.49100540444275487,0.40583526813633464,0.0,0.18,0.01,0.02,0.28,0.08,0.12,0.15,0.15,0.01
ORCL,0.16098267316754927,0.3838344805193144,0.4194064924801582,NEM,0.14275826225377253,Oracle Corp.,Information Technology,Application Software,ORCL,REGN,NLOK,CLX,DXCM,NEM,VNT,LLY,MU,FFIV,0.412832394267554,0.201090124817918,0.03,0.13,0.2,0.26,0.01,0.02,0.26,0.06,0.0,0.02,0.45405767386888896,0.2014632912595138,0.03,0.08,0.03,0.14,0.04,0.13,0.29,0.09,0.04,0.13
OTIS,0.4500062042005928,0.3958011545465175,1.1369502060098329,NFLX,-0.049247731291831444,Otis Worldwide,Industrials,Industrial Machinery,OTIS,REGN,LLY,NLOK,DXCM,VNT,NEM,CLX,FFIV,MU,0.4177397825651753,0.19140774623392834,0.07,0.15,0.02,0.07,0.01,0.23,0.08,0.22,0.13,0.01,0.48598516617070914,0.20272603740058598,0.16,0.08,0.11,0.05,0.03,0.28,0.14,0.04,0.05,0.06
PCAR,0.12381450095170525,0.34691062566198194,0.35690604954933247,CLX,0.14764521951953416,PACCAR Inc.,Industrials,Construction Machinery & Heavy Trucks,PCAR,REGN,VNT,LLY,NLOK,DXCM,CLX,MU,NEM,FFIV,0.4449477253327467,0.19259462812513958,0.04,0.01,0.33,0.0,0.16,0.01,0.21,0.01,0.15,0.08,0.47005766863041276,0.2019034819743658,0.07,0.01,0.37,0.01,0.14,0.05,0.07,0.0,0.2,0.07
PKG,0.23638835999168026,0.4378090329379537,0.539934862479599,VNT,0.10961998008804934,Packaging Corporation of America,Materials,Paper Packaging,PKG,REGN,NLOK,DXCM,CLX,NEM,LLY,EBAY,EA,NFLX,0.3385738884364923,0.23188703017803716,0.03,0.03,0.25,0.05,0.28,0.11,0.08,0.06,0.05,0.04,0.42824282281211273,0.26395598394190484,0.05,0.04,0.08,0.04,0.01,0.21,0.18,0.16,0.0,0.22
PH,0.33454666630966867,0.5790614121078433,0.577739526956017,KR,0.06300754486300651,Parker-Hannifin,Industrials,Industrial Machinery,PH,REGN,CLX,NLOK,DXCM,NEM,LLY,NFLX,EBAY,EA,0.3361864136270162,0.24089938132477848,0.04,0.05,0.21,0.16,0.0,0.14,0.07,0.01,0.11,0.2,0.42752700021276036,0.26607933094768793,0.0,0.04,0.05,0.16,0.1,0.08,0.15,0.2,0.21,0.01
PAYX,0.06905716047112143,0.4686139108488777,0.14736472578465884,CLX,0.16042591336349565,Paychex Inc.,Information Technology,Data Processing & Outsourced Services,PAYX,NEM,NLOK,DXCM,CLX,LLY,NFLX,REGN,EBAY,EA,0.3406081447651307,0.23794052714353361,0.06,0.14,0.15,0.03,0.24,0.13,0.03,0.07,0.12,0.01,0.4091582884028151,0.25454149772809176,0.0,0.17,0.19,0.04,0.08,0.16,0.14,0.05,0.15,0.03
PAYC,0.4149344151113766,0.6291127637196425,0.6595549145403887,KR,-0.010659913946872497,Paycom,Information Technology,Application Software,PAYC,REGN,NLOK,DXCM,CLX,NEM,LLY,EBAY,EA,NFLX,0.3588572761335943,0.24222545051397323,0.02,0.07,0.2,0.03,0.27,0.06,0.15,0.05,0.05,0.09,0.41944986754883784,0.259766158110671,0.01,0.03,0.14,0.08,0.03,0.2,0.21,0.15,0.01,0.13
PYPL,0.7446172725671546,0.5049842349031283,1.4745356807227763,CARR,0.0437939493844428,PayPal,Information Technology,Data Processing & Outsourced Services,PYPL,REGN,MU,AES,NLOK,LLY,FFIV,ANET,DXCM,KEYS,0.3644862473571693,0.2778060254591673,0.01,0.17,0.01,0.01,0.22,0.2,0.19,0.01,0.06,0.12,0.5141471932767476,0.34098107714690695,0.3,0.01,0.01,0.02,0.1,0.29,0.02,0.03,0.16,0.06
PNR,0.24222959064527524,0.47087510280796213,0.5144242904345363,KR,0.050020079373871644,Pentair plc,Industrials,Industrial Machinery,PNR,REGN,NLOK,CLX,DXCM,LLY,NEM,NFLX,EA,EBAY,0.34643811316867934,0.23631261911383944,0.09,0.01,0.17,0.2,0.01,0.11,0.17,0.02,0.05,0.15,0.4126286908937923,0.2559463910153591,0.01,0.04,0.18,0.09,0.01,0.17,0.12,0.21,0.02,0.15
PBCT,-0.09574241251455273,0.6100148462297267,-0.15695095472889017,TTWO,0.0490489188538604,People's United Financial,Financials,Thrifts & Mortgage Finance,PBCT,MTD,NEE,ENPH,TGT,INTU,PKI,BLL,HOLX,ADSK,0.38072244494624097,0.3065312617107889,0.06,0.07,0.09,0.02,0.19,0.01,0.24,0.22,0.01,0.08,0.7952427615214359,0.4339414592793918,0.02,0.11,0.13,0.29,0.28,0.01,0.03,0.08,0.05,0.01
PEP,0.05814151164234082,0.3531260254171181,0.16464805043373154,VNT,-0.02152778790471114,PepsiCo Inc.,Consumer Staples,Soft Drinks,PEP,REGN,CLX,DXCM,NLOK,NEM,LLY,EBAY,NFLX,AMZN,0.35414542786251796,0.2350884572235331,0.02,0.05,0.29,0.01,0.22,0.1,0.13,0.02,0.02,0.12,0.43730230961294114,0.25962266763322195,0.0,0.02,0.05,0.01,0.12,0.24,0.16,0.11,0.02,0.27
PKI,0.42001187389073535,0.37037689766568344,1.134012074019407,VNT,0.03487210508596897,PerkinElmer,Health Care,Health Care Equipment,PKI,REGN,NLOK,DXCM,CLX,LLY,NEM,MU,EBAY,FFIV,0.3487365592113325,0.23192173125843182,0.07,0.07,0.19,0.03,0.21,0.18,0.08,0.0,0.01,0.15,0.3782826167644747,0.23781048926096274,0.14,0.06,0.13,0.02,0.17,0.14,0.13,0.01,0.17,0.03
PRGO,-0.18510389564836877,0.4548152237772607,-0.40698702675577275,VNT,0.04602681528638109,Perrigo,Health Care,Pharmaceuticals,PRGO,VNT,ABBV,DXCM,LLY,EA,NDAQ,REGN,FFIV,MS,0.4007135133897641,0.22509641681740425,0.07,0.26,0.1,0.01,0.16,0.11,0.02,0.11,0.17,0.0,0.4526963449192706,0.22647925418250345,0.02,0.33,0.1,0.13,0.02,0.08,0.01,0.06,0.21,0.04
PFE,0.02915808797201958,0.34335687384571556,0.08492064727127471,VNT,0.01176453311844465,Pfizer Inc.,Health Care,Pharmaceuticals,PFE,REGN,NLOK,CLX,DXCM,LLY,NEM,NFLX,EBAY,AMZN,0.3213203833511225,0.2302649548946222,0.15,0.04,0.16,0.2,0.01,0.09,0.12,0.01,0.13,0.08,0.41973402860933023,0.25122142864863745,0.01,0.01,0.09,0.16,0.05,0.13,0.11,0.08,0.18,0.18
PM,0.020890579545843994,0.38041668521632566,0.054914992842557554,VNT,0.06622142635276665,Philip Morris International,Consumer Staples,Tobacco,PM,NFLX,AMZN,EBAY,LLY,DG,NLOK,WST,BIO,ATVI,0.32331759438278607,0.2435133257312321,0.13,0.02,0.13,0.15,0.0,0.26,0.24,0.01,0.01,0.04,0.5012330176035962,0.27808811512405734,0.0,0.13,0.05,0.18,0.11,0.08,0.05,0.29,0.04,0.07
PSX,-0.3299239298876645,0.6702497859278075,-0.4922402614884245,KR,-0.0543157995034438,Phillips 66,Energy,Oil & Gas Refining & Marketing,PSX,GOOGL,QRVO,CARR,GOOG,KSU,ZBRA,CTVA,FCX,AVGO,0.49949438804036533,0.3443404416368693,0.01,0.15,0.01,0.15,0.23,0.22,0.02,0.14,0.01,0.05,0.7716044635552005,0.4050569139453147,0.02,0.04,0.0,0.29,0.15,0.01,0.09,0.13,0.23,0.04
PNW,-0.07871877034005853,0.4324672461189036,-0.18202250238949982,VNT,-0.008446304872376246,Pinnacle West Capital,Utilities,Multi-Utilities,PNW,ADSK,IPGP,LOW,MNST,ANSS,TGT,DHR,ALXN,NDAQ,0.3363465183465023,0.2953991283453791,0.07,0.01,0.06,0.01,0.08,0.09,0.22,0.25,0.16,0.04,0.401815631605415,0.31967101657975744,0.0,0.24,0.13,0.02,0.0,0.03,0.21,0.15,0.16,0.04
PXD,-0.04800266523759209,0.7965450188240635,-0.06026359352351265,CLX,-0.06598589350971276,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,PXD,AMD,PYPL,POOL,TMO,COST,ABMD,CDNS,ETSY,DHR,0.46024193220753185,0.2933103329547485,0.0,0.06,0.05,0.12,0.08,0.27,0.19,0.01,0.02,0.2,0.7838373897384465,0.3766805692958922,0.01,0.08,0.02,0.01,0.14,0.04,0.17,0.1,0.28,0.15
